kaya ok rival kampanye prabowo menteri pimpin jokowi;positif;9.0
gasah pakai surpa surpailo orang yng kecewa dng prabowo lari calon yng dukung jokowi yng tugas par tai pdip itulogik a simpely ya labuh anies yng usung nasdem;positif;5.0
elektabilitas prabowo subianto lesat survei lsp susul ganjar anies;positif;3.0
tuju anies baswedan calon 2024 seksi reportnya prabowo calon pre siden;negatif;-7.0
prabowo for ri 24;positif;0
terima tapi belum pilih pilih anies ganjar pilih anies ganjar pilih prabowo teta p pilih prabowo yang pilih prabowo migrasi ganjar anies 2024 hitung;positif;15.0
ya tidak sejati anis jkw isi kemas beda milu kemarin jkw lawan prabowo pa ra b uzer aja tidak tau a tau pura2 tidak tau ;negatif;-22.0
heran bang prabowo sudah aku kalo ilmu bawah jokowi clear yang diharapka n da ri sekar g aja yang nerusin ilmu rendah ambyaarrrr negara;positif;6.0
wajar takut prabowo kalah;negatif;-13.0
hasil pooling pasang super 2024 1 prabowo s sus p 90 2 prabowo s muhaimin i 10 654 vote;positif;10.0
sumpah prabowo ja langgar pa lagi masyarakat tempuh menang dr lawa see set elah menang g x rja;positif;0.0
hahah anis khilafah juga prabowo tuduh yang ujung ambyar mosok tidak kenal siap2 yang dn ter buka memperju angkan kh ilafah;negatif;-4.0
hasil survei capres 2024 baru prabowo subianto ganjar pranowo;positif;3.0
emang sudah rebut majuin prabowo jadi capres rebut cawapres prabowo;negatif;-6.0
survei lsp prabowo subianto terima pilih ganjar anies;positif;4.0
bp prabowo subianto bp ganjar pranowo negarawan wni asli yang peluang pimpin nkri;positif;6.0
kayak bakar jenggot ya prabowo deklarasi mingkem aja tanda anies sngt ditakutin pdip;positif;0.0
salah undang bos prabowo prabowo calon anies juga calon;positif;1.0
fernando dungu komitmen anies thdp prabowo komitmen beliau milu 2019 milu 2024 a w artaekono micoid read451987fernandotudinganiesakanpakaisegalacarauntukjadipresidentermasukkhianatiprabowodanrelamakanbabi;negatif;-5.0
belibet pilih anies perintah prabowo nyesel;negatif;-3.0
lawan2 politik tau jiwa satrianyainilah yang manfaat jadi tu mbal politik mere ka lebih prabowo senjata musuh ngerjain bukti d;negatif;-8.0
ntoa ris etweets maju mas budiman prabowo seru ;negatif;-1.0
wadddduuuuuh hancur lebur indonesia prabowo;negatif;-5.0
pndukung prabowo spt arb sda adl org2 bejad tabiat kasar orang novrinawawi smoga laknat allah;positif;0.0
kejut prabowo subianto legowo mundur capres pilpres 2024 temu surya paloh anakanak muda tc ooho7jye zaa tco8e8lwhl7lp;negatif;-3.0
gitu nggak milih prabowo 2024 setal uang jokowi;negatif;-5.0
biarin aja mas yang seperti gin jago keok buzzer anies bela prabowo pake isu pki juga k eok ;negatif;-2.0
aniesgabenerpembohong prabowo aja bohong khianat;negatif;-8.0
nenurut prabowo dilema;negatif;-3.0
singgung zulfan lindan faldo menteri pan mundur kabinet jokowi dukung prabowo capres pan kondi si s aat asman mundur;negatif;-4.0
prabowo ri1 gp ri2;positif;0
pndukung prabowo spt arb sda adl org2 bejad tabiat kasar orang novrinawawi;positif;0
1barisan mujahid lang hpdon had prabowo hpdonmenang pks3besar;positif;0
keren dewan2024 gerindra menang prabowo presiden;positif;12.0
maaf ya militian garis keras prabowo harap ubah lhaa lanjutin mantabs tidak l agi daah http stco pwesrapipu;negatif;-5.0
lembaga survey menang ganjar prabowo survey ikut 2500 orang lokasi surveynys byk daerah non mus lim dangka n voting medsos yang ikut ratus ribu voting anies menang prosentase 7090 tahu bohong survey abal2;positif;0.0
edar teks beranta prabowo mundur capres 2024;negatif;-1.0
alas usung anies baswedan bongkar loyalis prabowo nasdem nilai rezim jokowi gagal;negatif;-2.0
sandiaga relatif muda umur anies survei2 yang atas bagai cawapres k alo capres ra sanya ber at partai resmi calonin prabowo;negatif;-2.0
prabowo pasang erick tohir smg jadi pimpin 2024;positif;8.0
kita mati takut mati ciri khas paket hemat hidup penuh arti men ahan emosional prabowo;negatif;-12.0
pilih prabowo beliau dukung ijtima ulama dukung beliau taat ulama berar ti c alon peng huni nera ka yang pilih prabowo islamophobia;positif;14.0
cocok capres cawapres prabowo mardigu;positif;3.0
anies nyapres tidak beda jokowi yang boneka megawati 2024 anies boneka prabowo anies presiden ta pi a ktor dibe lakang ny a prabowo serta anjing anjing pks indonesia bangun tidur terj;negatif;-10.0
ahmad muzani prabowo lanjut program jokowi netizen istirahat;negatif;-2.0
tani harap prabowo sejahtera hidup mending prabowo dekade08;negatif;-10.0
anies hebat saat beres jabat sempat2nya sedia nemuin gelintir bani taikers wuahahaks pokok 2024 prabowo yang presiden kalo anies gubernur ibukota ikn ganjar gubernur j;positif;3.0
masyarakat dukung prabowo sandiaga kirim berita baik sumber posting yda olg8znd;positif;2.0
kita percaya benar menang ajar agama dunia benar menang ragu jala n ya ng  prabowo;positif;6.0
prabowo anies nilai hati rakyat;positif;3.0
elektabilitas prabowo subianto lesat survei lspiya tah ;positif;0
prabowo terpa hoaks mundur capres dasco gerindra fokus juang menang pilpres 2024;negatif;-5.0
kalo prabowo hashim djojohadikusumo serta ponakan saraswati djojohadikusumo y bagus nih o m ma kin kuat mem bukti isi paksin om 22;negatif;-8.0
had suara optimisme prabowo presiden bawa sejahtera masyarakat mending prabowo co lwrdjdhov y dekade0 8;negatif;-4.0
sudah coblos prabowo untuk 2024 kluarga pilih yang ;positif;2.0
karena satusatunya harap makmur tani buruh subsidi pupuk butuh masyarakat dukung prabowo pre side n masyarak at rasa perintah pihak tani buruh  mending prabowo;negatif;-3.0
komitmen prabowo tani tambak nelayan dagang rakyat geser mending prabowo tco eq1vn9cw 2h dekade 08;negatif;-11.0
kelompok tani tambak camat kabupaten lamongan jawa timur harap prabowo subianto presiden ri mene rusk an mi mpinan pr esiden joko widodo 2024 mending prabowo dekade08;negatif;-11.0
nelayan tambak kali dukung prabowo nyapres tani lamongan jawa timur mend ing prabowo h ttpst colxucvjnxdn dekade08;positif;1.0
yang pilih prabowo ri 1 sudah khianat dukung kalo ri 1 rakyat yang dikhiana ti prabowo bilang il mu jokowi msh atas prabowo kalo ri 1 negara tidak hancur;positif;2.0
menhan prabowo silaturahmi presiden jokowi keluarga yogya ajak anak wayang;negatif;-2.0
kami harap dukung prabowo presiden 2024 peduli subsidi butuh pet ani kesejaht era tani buruhburuh aktivitas tani  hak mending prabowo;negatif;-5.0
dengan aneka mnjegal pencapresan aniesdikatakan langgar janji kpd prabowomemang janji harus umur hidup fernando g oblo kmakan b abi mat amu provokasi kpk formula ememang alir duit anies prof romlibego;positif;0.0
sudah masuk kubu anies aja prabowo demokrat biar selamat indonesia;positif;0.0
prabowo subianto terjang hoaks mundur capres analis politik elektabilitasnya moncer;negatif;-3.0
saya lihat lihat cocok ni prabowo presiden 2024 mendingprabowo dekade08;positif;12.0
masyarakat prioritas prabowo subianto mendingprabowo dekade08;positif;0
indonesia kalo tidak prabowo mendingprabowo dekade08;positif;0
lebih prabowo subianto banding calon milik tingkat elektabilitas gimmick po liti k p encitraan mendingprabowo dekade08;negatif;-1.0
siswono prabowo milik peduli serius butuh tani mendingprabowo d ekad e08;negatif;-5.0
harap prabowo presiden peduli subsidi butuh tani dem i sejahtera an tani buruhburuh libat aktivitas tani hak;negatif;-6.0
tani harap prabowo sejahtera hidup mendingprabowo dekade08;negatif;-7.0
haahaaahaaaprabowo nyebur laut aja;positif;1.0
kami dukung prabowo subianto tani rasa dampak langsung cabut subsidi perintah saa t ka mi prabowo presiden subsidi lanjut ;positif;2.0
survei capres dki elektabilitas prabowo tinggi mendingprabowo dekade08;positif;0
cara2 basi untuk ganjal aniesdgn sell ingkar kpd prabowomaksudnyaselagi prabowo capresanies tidak capres enda smumeman g dibele nggu janji kiamatdipilih pilih hak warga negara;negatif;-10.0
survei polstat elektabilitas capres prabowo subianto atas jakarta mendingprabowo dekade08;positif;0
prabowo subianto banjir dukung masyarakat jawa timur mendingprabowo dekade08;positif;0.0
agus pramono pandang prabowo figur presiden bowo mending prabowo dekade08;positif;4.0
masyarakat prioritas prabowo subianto mendingprabowo dekade08;positif;0
indonesia kalo tidak prabowo mendingprabowo dekade08;positif;0
survei ssi prabowo subianto unggul nama capres;positif;0
prabowo subianto banjir dukung masyarakat jawa timur mendingprabowo dekade08;positif;0.0
dibisikin tidak prabowo menang pilpres 2019;positif;4.0
maksain banget ngedongkrak prabowo emas coba buka polling twitter aja kalo berani;positif;4.0
seru pilpres 2024 anies vs prabowo;negatif;-5.0
siswono prabowo milik peduli serius butuh tani mendingprabowo d ekad e08;negatif;-5.0
tani harap prabowo sejahtera hidup mendingprabowo dekade08;negatif;-7.0
survei polstat elektabilitas capres prabowo subianto atas jakarta mendingprabowo dekade08;positif;0
survei capres 2024 warga jakarta cenderung pilih prabowo subianto mendingprabowo dekade08;positif;0.0
had suara optimisme prabowo presiden bawa sejahtera masyarakat prab owo mend ingprabow o dekade08;negatif;-1.0
lebih prabowo subianto banding calon milik tingkat elektabilitas gim mick politik citra mending prabowo dekade08;negatif;-2.0
karena satusatunya harap makmur tani buruh subsidi pupuk butuh masyarakat dukung prabowo pre side n masyarak at rasa perintah pihak tani buruh  mending prabowo;negatif;-3.0
prabowo subianto serang hoaks mundur capres partai gerindra angkat bicara;negatif;-1.0
survei lsp prabowo kesan satu terima pilih ganjar anies;positif;4.0
lebih prabowo subianto banding calon milik tingkat elektabilitas gim mick politik citra mending prabowo;negatif;-2.0
dukung prabowo elemen masyarakat beliau figur ganti jokowi p enga laman m enguasai bangsa juang tulus rakyat mending prabowo dekade08;positif;2.0
dukung masyarakat prabowo beliau tokoh dukung presiden soso knya tulu s ikhlas visi maju indonesia mending prabowo dekade08;positif;14.0
teliti indikator politik indonesia bawono kumoro papar lebih prabowo subianto banding nama digadanggadang seb aga calo n preside n 2024 mending prabowo dekade08;negatif;-9.0
masyarakat kualitas prabowo prabowo sudah alam ngurus negara menteri sudah tau masala han tanta ngan indo nesia mending prabowo dekade08;negatif;-7.0
sok tau kali kau lae kemarin prabowo kau jilat si anies kau jilat dasar tukang jilat kau lae maksud kau ka lau anies jad i preside n ecek ecek kau jatah menteri mimpikau lae;negatif;-19.0
prabowo tokoh alam perintah beliau kuasa problem masyarakat 2024 beliau preside n m ending pr abowo htt pstcox3kpwkxbts dekade08;negatif;-2.0
ayo masyarakat indonesia dukung prabowo prabowosandiagamenang;positif;8.0
jangan cari makan cari kaya hati mantap taruh gambar pahlawan dil hat perjuanga nnya terus citacita jaga nilainilai lihat niat prabowo;positif;3.0
survei capres prabowo atas susul ganjar anies;positif;3.0
karena satusatunya harap makmur tani buruh subsidi pupuk butuh masyarakat dukung prabowo pre side n masyarak at rasa perintah pihak tani buruh  mending prabowo;negatif;-3.0
kami harap dukung prabowo presiden 2024 peduli subsidi butuh pet ani kesejaht era tani buruhburuh aktivitas tani  hak mending prabowo;negatif;-5.0
kami dukung prabowo subianto tani rasa dampak langsung cabut subsidi perintah saa t ka mi prabowo presiden subsidi lanjut mending prabowo dekade08;negatif;-1.0
teliti indikator politik indonesia bawono kumoro papar lebih prabowo subianto banding nama digadanggadang seb aga calo n preside n 2024 mending prabowo dekade08;negatif;-9.0
bagai tani rasa dampak langsung cabut subsidi perintah prabowo presiden su bsid i be rlanjut  tani nama abdul hak mending prabowo dekade08;negatif;-5.0
prabowo kuasa medan perang anies ganjar ahy mending minggir;negatif;-3.0
karena satusatunya harap makmur tani buruh subsidi pupuk butuh masyarakat dukung prabowo pre side n masyarak at rasa perintah pihak tani buruh  mending prabowo;negatif;-3.0
had suara optimisme prabowo presiden bawa sejahtera masyarakat mending prabowo co nwovy7nc4 0 dekade0 8;negatif;-4.0
sakit hati ya partai jokowi prabowo lesat tinggal hasil survei tidak k pe rcaya ta pi ijazah palsu omong orang tidak waras percaya moga pdo kuasa lanjut perintah;negatif;-7.0
komitmen prabowo tani tambak nelayan dagang rakyat geser mending prabowo tco lwrdjdho vy dekade 08;negatif;-11.0
kelompok tani tambak camat kabupaten lamongan jawa timur harap prabowo subianto presiden ri mene rusk an mi mpinan pr esiden joko widodo 2024 mending prabowo dekade08;negatif;-11.0
nelayan tambak kali dukung prabowo nyapres tani lamongan jawa timur mend ing prabowo h ttpst collvb8xmmhd dekade08;positif;1.0
presidential threshold fix 20 juang black campaign anies baswedan ko k an eh i ni black campaign ganjar pranowo puan maharani prabowo subianto bena;negatif;-3.0
sebut capres yang anis ganjar prabowo ahy bu puan ganjar tidak masuk hit ungan k arena sudah bukti hoby bokep emang presiden hoby nonton bokep;negatif;-13.0
indonesia kalo tidak prabowo mending prabowo dekade08;negatif;-3.0
prabowo nilai h rais sosok disiplin mending prabowo dekade08;positif;8.0
elektabilitas prabowo capai titik maksimal prabowo manuve r ya ng sif at cit raan kampanye mending prabowo dekade08;positif;6.0
bawono kumoro papar lebih prabowo subianto banding nama digadanggadang calon presiden 2024 mending prab owo tcow tkmtoeqev dekade08;negatif;-6.0
mari dukung prabowo capres 2024 capres 2029 capres 2034 dst batas calon presiden presiden ri untu k preside n ri anie s baswedan;positif;6.0
dukung masyarakat prabowo beliau tokoh dukung presiden soso knya tulu s ikhlas visi maju indonesia mending prabowo dekade08;positif;14.0
hasil survei elektabilitas calon presiden milu 2024 hasil elektabilitas ketua partai gerindra prabowo subianto me ndin g prabowo tcobuqiwtiwnp dekade08;positif;9.0
masyarakat kualitas prabowo prabowo sudah alam ngurus negara menteri sudah tau masala han tanta ngan indo nesia mending prabowo dekade08;negatif;-7.0
sumpah jadi ilfeel ma prabowo dlu dukung 2019 tapi pas nyemplung kolam dengan alas bela bangsa hilang resoect saya;negatif;-3.0
msh baris dengan prabowo2 kali juga kalah skrgprabowo pihak jokowi;negatif;-4.0
prabowo pas ganti jokowi visi misi beliau nyata indonesia mandiri beliau mengoptim alka n sumber daya alam sejahtera masyarakat mending prabowo dekade08;negatif;-1.0
kami harap dukung prabowo presiden 2024 peduli subsidi butuh pet ani kesejaht era tani buruhburuh aktivitas tani  hak mending prabowo;negatif;-5.0
dasar survei indikator politik indonesia elektabilitas prabowo subianto alami tren turun dasar survei calon pre siden yan g gelar september 2022 mending prabowo dekade08;negatif;-9.0
kemarin tani nelayan tambak lamongan deklarasi dukung prabowo prabowo presiden beliau figur presiden mending prabowo dekade08;positif;10.0
masyarakat kuat dukung prabowo beliau sosok visi misi indonesia mandiri mending prabow o ht tpstc oo5qbyn9 xbs dekade08;positif;10.0
prabowo subianto mundur capres 2024;positif;0
tingkat elektabilitas milik prabowo subianto murni asal nilai publik kualitas kapasitas d iri ha sil penci tra media sosial mending prabowo dekade08;positif;10.0
ketua komisi b dprd jember fraksi gerindra siswono prabowo milik peduli serius butuh tani mending p rabo wo tcopr y3agskyg dekade08;negatif;-5.0
tani kabupaten jember harap prabowo tang pilpres mending prabowo dekade08;negatif;-6.0
bawono elektabilitas prabowo capai titik maksimal mending prabowo 85ks x dekade0 8;negatif;-1.0
tani deklarasi dukung prabowo subianto lahan tebu desa kawangrejo rabu 12102022 mending prabowo co gbviunn1w z dekade0 8;positif;4.0
siswono prabowo milik peduli serius butuh tani mending prabowo dekade08;negatif;-8.0
dasar survei ada lembaga political statistics polstat kait elektabilitas capres tingkat dki j akar ta menggamba rkan pilpres 2024 mending prabowo dekade08;negatif;-10.0
prabowo presiden yakin juang aspirasi tani lanjut subsidi mending prabowo ht tps tcomg ew1wq9mm dekade08;negatif;-3.0
survei capres jakarta prabowo subianto unggul mending prabowo dekade08;negatif;-3.0
prabowo subianto dukung tani kabupaten jember jawa timur maju pilih presiden 2024 mendi ng p rabowo ht tpstc okrqpxpsxdc dekade08;positif;9.0
kokoh goyah tingkat nasional tingkat dki jakarta elektabilitas ketua gerindra prabowo subianto ber tahan posisi atas teliti senior polstat apna permana mending prabowo dekade08;negatif;-10.0
karena satusatunya harap makmur tani buruh subsidi pupuk butuh masyarakat dukung prabowo pre side n masyarak at rasa perintah pihak tani buruh  mending prabowo;negatif;-3.0
abang mending konsen aja up prabowo tidak jelek2in anies kasi loh pupuh prabowo sudah ngasih project tapi bom ab ang up;negatif;-5.0
survei baru lembaga political statistics polstat tingkat dki jakarta elektabilitas prabowo calon pres den ti nggi deng an angka 246 persen mending prabowo dekade08;negatif;-3.0
lembaga survei political weather station rilis hasil survei elektabilitas calon presiden milu 2024 ketua partai gerindra prabo wo s ubianto p aling ata s mending prabowo dekade08;positif;3.0
salah lebih prabowo subianto banding calon presiden milik tingkat elektabilitas ti dak me laku g immick politik citra media sosial mending prabowo dekade08;positif;1.0
prabowo manuver sifat citra kampanye mending prabowo dekade08;negatif;-1.0
kami dukung prabowo subianto tani rasa dampak langsung cabut subsidi perintah saa t ka mi prabowo presiden subsidi lanjut mending prabowo dekade08;negatif;-1.0
jujur tim prabowo kecam 2019 sk yang ttd priyo budi santoso teman nda imbal s atu rupiapun ikhlas juang;positif;1.0
survei capres dki elektabilitas prabowo tinggi mending prabowo dekade08;negatif;-3.0
saya hakkul prabowo betulbetul peduli tani luas prabowo milik peduli serius had ap k ebutuhan tani  mending prabowo dekade08;negatif;-1.0
elektabilitas capres prabowo subianto kokoh goyah tingkat nasional tingkat dki jakarta elektabilitas k etua ger indra tahan posisi atas teliti polstat apna permana mending prabowo dekade08;negatif;-7.0
kayak si dhani tim sukses prabowomending pilih anies;positif;2.0
dukung serah partai dukung prabowo subianto agus mending prabowo kru dekade08;positif;2.0
agus dukung prabowo murni tunggang penting mending prabowo dekade08;positif;0.0
gedabrus bengeksemua juga taukalo pilih prabowo rata2 skr pindah aniesyg pilih skr cma anggota parati grn dra s dranya ;negatif;-2.0
komunitas seniman surabaya dukung penuh prabowo mending prabowo dekade08;negatif;-2.0
agus pramono pandang prabowo figur presiden mending prabowo eac tct2pj5 d ekade08;positif;4.0
agus pramono sepakat dukung prabowo maju pilpres mending prabowo dekade08;positif;5.0
deklarasi dukung prabowo subianto nilai layak presiden mending prabowo nf d ekade08;positif;7.0
forum komunitas budaya lintas agama seniman profesi kota surabaya dukung prabowo subianto pilpres 2024 mending prabowo ht tps tcou5 e6slvexc dekade08;negatif;-9.0
forum komunitas budaya seniman surabaya deklarasi dukung prabowo pilpres 2024 mending prabowo dekade08;negatif;-2.0
kami prabowo amanah presiden masalah hadap tambak tani selesai s ecar a d an moga tambak tani hidup sejahtera masud mending prabowo dekade08;negatif;-8.0
had suara optimisme prabowo presiden bawa sejahtera masyarakat mending prabowo co xmpmpd07l r dekade0 8;negatif;-4.0
ismawan sadar komitmen prabowo maju sejahtera tani tambak nelayan dagang rakyat k ecil men ding prabowo dekade08;negatif;-4.0
debat capres 79 program jokowi yang cela prabowo skrg muncul caption akannla jutkan program jokowi buss settt;negatif;-4.0
2024 urus politik dukung sepenuh prabowo presiden agus mend ing prabowo h ttpst co8wg3irqpyh dekade08;positif;7.0
kelompok tani tambak camat kabupaten lamongan jawa timur harap prabowo subianto presiden ri mene rusk an mi mpinan pr esiden joko widodo 2024 mending prabowo dekade08;negatif;-11.0
nelayan tambak kali dukung prabowo nyapres tani lamongan jawa timur mend ing prabowo h ttpst confinlr0vwt dekade08;positif;1.0
elemen masyarakat deklarasi dukung ketua partai gerindra prabowo subianto calon baga i calon p residen capres milu 2024 mending prabowo dekade08;positif;4.0
tani lamongan dukung prabowo presiden mending prabowo dekade08;positif;4.0
h rais nilai prabowo menteri prestasi mending prabowo dekade08;positif;8.0
prabowo nilai pas tata hidup bangsa indonesia pasca presiden mending prabowo dekade08;positif;2.0
prabowo salah menteri prestasi salah menteri kabinet presiden jokowi punya i ja ringan in nasion al kuat h rais mending prabowo dekade08;negatif;-2.0
bapak prabowo subianto menteri tulus rakyat h rais mending prabowo dek ade0 8;positif;4.0
had suara optimisme prabowo presiden bawa sejahtera masyarakat mending prabowo co dwomjsxnl q dekade0 8;negatif;-4.0
hihi orang orang prabowo gerindra seperti pdip niye;positif;0
prabowo visi misi beliau peduli hidup tani nelayan tambak dagang pasar m endi ng prabow o tcofeun8d5wlt dekade08;negatif;-6.0
h rais prabowo subianto jabat menteri tahan ri nilai menteri keras raky at mendi ng prabow o dekade08;positif;3.0
komitmen prabowo tani tambak nelayan dagang rakyat geser mending prabowo tco mdi8eo71 4g dekade 08;negatif;-11.0
500 massa nama dirimya rawan sahabat prabowo kabupaten gresik lamongan gelar deklarasi dukung terhada p pe ncalonan prabowo s ubianto calon presiden pilpres 2024 mending prabowo dekade08;positif;0.0
dapat figur prabowo peduli nasib tani tambak mending prabowo dekade08;negatif;-4.0
kompak sahabat prabowo gresik lamongan gelar deklarasi mending prabowo dekade08;negatif;-2.0
saya lihat lihat cocok ni prabowo presiden 2024 mending prabowo dekade08;positif;9.0
masyarakat prioritas prabowo subianto mending prabowo dekade08;negatif;-3.0
kokoh goyah tingkat nasional tingkat dki jakarta elektabilitas prabowo tahan posisi tera tas me nding pra bowo dekade08;negatif;-4.0
citra prabowo bilang publik nilai jernih kerja prabowo mending prabowo co8 mnnqjibw8 dekade08;positif;10.0
lebih prabowo subianto banding calon milik tingkat elektabilitas gim mick politik citra mending prabowo;negatif;-2.0
elektabilitas prabowo capai titik maksimal prabowo manuve r ya ng sif at cit raan kampanye mending prabowo dekade08;positif;6.0
pimpin presiden negara konsistensi jaga ingat mending prabowo olt odpoxa9f dekade08;negatif;-2.0
presiden jokowi pesan luntuk presiden lirik prabowo mending prabowo dekade08;positif;0.0
hak orang bos dukung kalo dukung anies ya monggo kalo dukung prabowo monggo dukung puan monggo g a yang mema nggilmu anjing;positif;28.0
haha orang gerindra orang prabowo;positif;0
lsp lembaga survey prabowo;negatif;-3.0
kelompok kadrun albiadab kalo bkn bego tolol 20 thn prabowo blokir usa jam jam yono blokir tsb dibu ka yang yang anies anak buah jokowi ken lihat;negatif;-21.0
drun dengar baik2 kuat prabowo aja kalah anus kamu banggain otak kamu mana;positif;0.0
singgung zulfan lindan faldo menteri pan mundur kabinet jokowi dukung prabowo capres pan kondisi saa t asman m undur ht tpstcoxs20nyr5ws;negatif;-4.0
dorong duet dengan sisi angkat partai suara parleme n sa tu sisi m emenuhi k e ingin rakyat biar hidup prabowo negri kuatrela tri jokowikenap;negatif;-5.0
prabowo jangan bahas bos juang yang nya aja anies presiden insya allah;positif;11.0
video prabowo subianto mundur capres edar medsos ketua hari partai gerindra dasco video tid ak tcoou9uty4grv;positif;2.0
video prabowo subianto mundur capres edar medsos ketua hari partai gerindra dasco video tid ak tcogrfx79iwbr;positif;2.0
rasah crewetklo bkn ganjar capres saya milih prabowo partai nya aja ttp pdipbiar ngrasain kalo emng glayang jangan d k sak g b aper knapa ktum partai g calon bupati dlu kek biar bs d cek trekrecord nya mem;negatif;-4.0
semangat juang irsoekarno prabowo;negatif;-4.0
prabowo yang pesan tv one yang real donk kasih berita;negatif;-6.0
saya salah yang akanninggalin prabowo hahaa;negatif;-4.0
prabowo vs anies prabowo rival berat anies pilpres 2024 satu lawan ahok 2017 catur politik dim ulai;negatif;-4.0
prabowo terpa hoaks mundur capres dasco gerindra fokus juang menang pilpres 2024;negatif;-5.0
heuahuehaeuhahashhahehheuahwuwhahwhhahwhaha kek tar saya pilih prabowo deh;positif;2.0
prabowo bau tanah tpi nafsu birah nya;negatif;-7.0
loyalis prabowo nyata intervensi gugat ijazah palsu jokowi bui;negatif;-2.0
itu zer prabowo atas susul jago den bokep yang ke3 anies tidak serang aja prabowo anies ancam menu rut lsp h;negatif;-6.0
pasang sipil militer duet prabowo erick thohir serasi latar kuat indo nesia sem akin berd aulat;positif;1.0
pliis kang survei jangan kasih harap dongkasihaann prabowo;negatif;-4.0
topi sahabat prabowo ;negatif;-4.0
kiko cosplay kopasus ya bubeks biar gagah gitu kaya prabowo;negatif;-2.0
cari literasi berita isu sudah dri pilpres 2019 tim menang prabowosandi petinggi dri ugm klu tidak gugat pilpres 2019;positif;0.0
dr semenjak pilpres kalah terus prabowo jokowi udh stres omtinggal nunggu rawat grogol ap a lagi syarat 2 0emang nasdem brp ;negatif;-10.0
prabowo subianto pres ri 2024 bertanggungjawab proyek kac jktbdg waris jokowi pdip;negatif;-2.0
survei lsp elektabilitas prabowo tinggi susul ganjar pranowo anies;positif;3.0
km siapa om prabowo;positif;0
